trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
781,False,"{'a': 0.003, 'e': 0.09632763823049303}",20,0,17.45981127128623,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
782,False,"{'a': 0.003, 'e': 0.09603908835702411}",25,15,-35.9088841580368,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
783,False,"{'a': 0.003, 'e': 0.09575140283599869}",20,0,-34.22747544174862,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
784,False,"{'a': 0.003, 'e': 0.0954645790782451}",20,9,14.707475622231806,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.003, 'e': 0.09517861450234763}",25,7,-3.9577105018867416,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
786,False,"{'a': 0.003, 'e': 0.09489350653462311}",25,12,12.588975851287852,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
787,False,"{'a': 0.003, 'e': 0.09460925260909793}",20,0,14.827056535705253,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
788,False,"{'a': 0.003, 'e': 0.09432585016748485}",20,4,19.144723316257135,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.003, 'e': 0.09404329665916}",30,12,29.04517518168735,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.003, 'e': 0.09376158954113986}",20,15,6.6706238240579205,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.003, 'e': 0.09348072627805847}",30,21,16.36990696498478,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.003, 'e': 0.09320070434214457}",25,9,21.36844805633744,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.003, 'e': 0.0929215212131989}",20,3,-4.057007264669402,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
794,False,"{'a': 0.003, 'e': 0.09264317437857132}",30,17,9.17788774442626,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.003, 'e': 0.0923656613331385}",20,9,-32.013957661522,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
796,False,"{'a': 0.003, 'e': 0.09208897957928115}",30,8,29.992317295690274,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.003, 'e': 0.09181312662686165}",35,22,6.312850328183571,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
798,False,"{'a': 0.003, 'e': 0.09153809999320149}",30,18,10.216559373068165,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 0.003, 'e': 0.09126389720305915}",30,0,44.132676180568176,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
800,False,"{'a': 0.003, 'e': 0.09099051578860767}",30,15,29.465744109794763,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.003, 'e': 0.09071795328941251}",20,2,25.74029426238103,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.003, 'e': 0.09044620725240926}",20,13,13.83081058538201,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.003, 'e': 0.0901752752318818}",30,16,15.13858588098973,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.003, 'e': 0.08990515478944011}",30,19,19.572098977496694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.003, 'e': 0.08963584349399842}",25,14,-3.2178124061794966,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.003, 'e': 0.08936733892175319}",20,10,2.3157074134182443,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.003, 'e': 0.08909963865616147}",25,5,34.25254602859584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.003, 'e': 0.08883274028791908}",20,0,37.19261908594144,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
809,False,"{'a': 0.003, 'e': 0.08856664141493896}",25,15,8.606460301440448,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
810,False,"{'a': 0.003, 'e': 0.08830133964232935}",20,0,27.55915343475302,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
811,False,"{'a': 0.003, 'e': 0.08803683258237255}",20,11,15.105788573857259,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.003, 'e': 0.08777311785450327}",20,13,3.239965326709835,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.003, 'e': 0.08751019308528712}",25,17,13.192848630175806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.003, 'e': 0.08724805590839944}",20,1,17.41001352026359,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.003, 'e': 0.08698670396460385}",20,9,-49.96978700665495,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
816,False,"{'a': 0.003, 'e': 0.08672613490173114}",20,1,30.34664265904551,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.003, 'e': 0.08646634637465792}",25,11,27.206661943678466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.003, 'e': 0.08620733604528572}",20,0,30.723085770183534,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
819,False,"{'a': 0.003, 'e': 0.08594910158251981}",25,0,-14.965377354401097,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
820,False,"{'a': 0.003, 'e': 0.08569164066224835}",20,2,28.713602645293832,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.003, 'e': 0.08543495096732123}",25,11,22.18524972411553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.003, 'e': 0.0851790301875295}",20,10,17.150107850292805,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.003, 'e': 0.08492387601958441}",20,0,-30.995695122368392,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
824,False,"{'a': 0.003, 'e': 0.08466948616709678}",35,24,17.730309670645415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.003, 'e': 0.08441585834055614}",20,10,18.677150198430123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.003, 'e': 0.08416299025731036}",20,6,13.525639430267345,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
827,False,"{'a': 0.003, 'e': 0.083910879641545}",25,0,-5.475584621845432,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
828,False,"{'a': 0.003, 'e': 0.08365952422426286}",20,5,24.56103830095179,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.003, 'e': 0.08340892174326339}",20,6,20.696945731813152,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.003, 'e': 0.08315906994312262}",20,4,23.925022504532826,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.003, 'e': 0.08290996657517266}",25,18,12.976818892269824,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.003, 'e': 0.08266160939748157}",30,12,-24.833029812331155,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
833,False,"{'a': 0.003, 'e': 0.08241399617483297}",25,6,21.49705502933787,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
834,False,"{'a': 0.003, 'e': 0.08216712467870625}",20,0,34.67999516125182,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
835,False,"{'a': 0.003, 'e': 0.08192099268725626}",20,0,-61.802646613827754,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
836,False,"{'a': 0.003, 'e': 0.08167559798529346}",25,10,29.875860386880714,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.003, 'e': 0.08143093836426381}",30,0,37.72343047161059,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
838,False,"{'a': 0.003, 'e': 0.08118701162222909}",20,13,15.461684733562699,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.003, 'e': 0.08094381556384699}",25,1,34.00994988663002,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.003, 'e': 0.08070134800035135}",30,8,17.96074273976605,"{0: 19, 1: 3, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.003, 'e': 0.08045960674953244}",25,13,20.963863605219586,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.003, 'e': 0.08021858963571736}",25,11,28.823554224753753,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.003, 'e': 0.07997829448975048}",20,15,8.741190629305319,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.003, 'e': 0.0797387191489739}",20,12,-21.711103873217688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
845,False,"{'a': 0.003, 'e': 0.07949986145720786}",20,10,-36.088190886214576,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
846,False,"{'a': 0.003, 'e': 0.07926171926473155}",25,17,18.157440943748387,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.003, 'e': 0.07902429042826366}",30,6,35.277773117696924,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.003, 'e': 0.07878757281094306}",30,14,28.423641735549907,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.003, 'e': 0.07855156428230954}",25,15,18.47741663562303,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.003, 'e': 0.07831626271828479}",30,18,24.99757074389985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.003, 'e': 0.07808166600115313}",30,16,23.323855666433325,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.003, 'e': 0.07784777201954257}",20,16,6.898703422572481,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.003, 'e': 0.07761457866840563}",25,5,21.676519729053798,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.003, 'e': 0.0773820838490006}",30,20,18.633051988584224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.003, 'e': 0.07715028546887258}",30,0,36.313491922356256,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
856,False,"{'a': 0.003, 'e': 0.0769191814418345}",20,0,28.69473038382846,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.003, 'e': 0.0766887696879486}",25,17,13.1466262822592,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.003, 'e': 0.07645904813350755}",30,12,-30.490181893100104,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
859,False,"{'a': 0.003, 'e': 0.07623001471101583}",20,5,29.606798988386196,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.003, 'e': 0.07600166735917104}",20,6,-40.4381001927575,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
861,False,"{'a': 0.003, 'e': 0.07577400402284548}",35,20,15.792600964252024,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
862,False,"{'a': 0.003, 'e': 0.0755470226530676}",20,13,14.585700279886362,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.003, 'e': 0.07532072120700357}",20,9,17.201437421438246,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.003, 'e': 0.0750950976479388}",25,0,36.83126743775338,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
865,False,"{'a': 0.003, 'e': 0.07487014994525974}",25,14,10.226442210152364,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.003, 'e': 0.07464587607443557}",25,13,24.720471250315306,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.003, 'e': 0.07442227401699995}",25,19,10.028385944292157,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.003, 'e': 0.07419934176053282}",20,16,8.584116764448183,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.003, 'e': 0.07397707729864236}",20,8,-4.078504201433261,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
870,False,"{'a': 0.003, 'e': 0.07375547863094695}",30,14,15.762886855122474,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.003, 'e': 0.0735345437630571}",20,3,24.234909027852375,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.003, 'e': 0.07331427070655744}",25,11,22.10505673886657,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.003, 'e': 0.07309465747898901}",30,11,-6.338210972313849,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
874,False,"{'a': 0.003, 'e': 0.07287570210383128}",25,15,20.94158113189924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.003, 'e': 0.07265740261048442}",25,4,-9.157757499453362,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
876,False,"{'a': 0.003, 'e': 0.07243975703425146}",25,15,18.555450902052698,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.003, 'e': 0.07222276341632078}",25,11,28.69812684040048,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.003, 'e': 0.07200641980374836}",20,2,30.993025383834684,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.003, 'e': 0.07179072424944025}",30,16,23.27942385375525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.003, 'e': 0.07157567481213492}",25,0,16.775367773523836,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
881,False,"{'a': 0.003, 'e': 0.07136126955638605}",20,13,12.863056959728954,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.003, 'e': 0.07114750655254487}",20,10,16.860115573573992,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.003, 'e': 0.07093438387674295}",35,17,21.687137688137426,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.003, 'e': 0.07072189961087469}",20,12,16.84122910709073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.003, 'e': 0.0705100518425803}",25,10,21.10419157321826,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.003, 'e': 0.07029883866522844}",25,0,37.895756161525206,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
887,False,"{'a': 0.003, 'e': 0.07008825817789911}",30,0,42.40078186087772,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
888,False,"{'a': 0.003, 'e': 0.06987830848536646}",20,11,-5.968208247928009,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
889,False,"{'a': 0.003, 'e': 0.06966898769808184}",30,16,20.31845115756349,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.003, 'e': 0.06946029393215677}",25,4,32.36429337809807,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.003, 'e': 0.069252225309346}",25,0,-15.68934362639494,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
892,False,"{'a': 0.003, 'e': 0.06904477995703041}",20,0,22.817545566847055,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
893,False,"{'a': 0.003, 'e': 0.06883795600820049}",20,0,18.29280787247001,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
894,False,"{'a': 0.003, 'e': 0.0686317516014393}",20,7,24.417625674534463,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.003, 'e': 0.06842616488090583}",20,2,29.395284213957527,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.003, 'e': 0.06822119399631812}",25,15,-25.406676303434097,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
897,False,"{'a': 0.003, 'e': 0.06801683710293688}",20,11,16.384910147198646,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.003, 'e': 0.06781309236154871}",30,16,26.731356123519618,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.003, 'e': 0.0676099579384495}",25,0,30.547452692298915,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
900,False,"{'a': 0.003, 'e': 0.0674074320054281}",25,19,4.943600002977703,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.003, 'e': 0.06720551273974976}",20,12,15.346146282582442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.003, 'e': 0.06700419832413973}",20,0,20.898342070344953,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
903,False,"{'a': 0.003, 'e': 0.06680348694676687}",30,12,8.982291160600338,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
904,False,"{'a': 0.003, 'e': 0.06660337680122747}",35,12,40.06041289856608,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.003, 'e': 0.06640386608652883}",20,6,24.69087346198404,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.003, 'e': 0.06620495300707324}",35,20,25.96873755047052,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.003, 'e': 0.06600663577264156}",30,4,33.889180577268824,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.003, 'e': 0.06580891259837739}",20,12,14.911869630717327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.003, 'e': 0.0656117817047708}",30,20,11.063688522831725,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.003, 'e': 0.06541524131764247}",25,0,36.113311440094854,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
911,False,"{'a': 0.003, 'e': 0.06521928966812753}",35,24,20.57467429110136,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.003, 'e': 0.06502392499265983}",20,0,-11.556383326582091,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
913,False,"{'a': 0.003, 'e': 0.06482914553295596}",30,12,32.25113098683356,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.003, 'e': 0.06463494953599953}",20,13,13.919512227328333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.003, 'e': 0.06444133525402518}",20,13,15.95823671200062,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.003, 'e': 0.06424830094450308}",20,1,6.55082086931088,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
917,False,"{'a': 0.003, 'e': 0.06405584487012317}",20,6,10.6818868489057,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
918,False,"{'a': 0.003, 'e': 0.0638639652987795}",25,11,22.15448024169727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.003, 'e': 0.06367266050355457}",20,14,11.088731950910226,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.003, 'e': 0.06348192876270395}",30,14,13.249071648095864,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.003, 'e': 0.0632917683596407}",35,22,25.53015157127226,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.003, 'e': 0.06310217758291994}",20,0,19.009223682998048,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
923,False,"{'a': 0.003, 'e': 0.06291315472622334}",25,0,36.11423591476825,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
924,False,"{'a': 0.003, 'e': 0.06272469808834395}",30,15,-15.131843680001907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
925,False,"{'a': 0.003, 'e': 0.06253680597317074}",20,0,26.869910150329616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
926,False,"{'a': 0.003, 'e': 0.06234947668967343}",25,6,30.27782330521275,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.003, 'e': 0.062162708551887165}",25,4,30.641631784410276,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.003, 'e': 0.061976499878897466}",20,13,11.63513618633522,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.003, 'e': 0.061790848994825016}",20,11,16.91402842374245,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.003, 'e': 0.061605754228810636}",20,0,15.760174354684343,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
931,False,"{'a': 0.003, 'e': 0.06142121391500013}",30,17,23.207390757488632,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.003, 'e': 0.061237226392529445}",25,0,24.36989200553311,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
933,False,"{'a': 0.003, 'e': 0.06105379000550965}",30,0,30.036437334839167,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
934,False,"{'a': 0.003, 'e': 0.06087090310301205}",20,12,15.861360243980293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.003, 'e': 0.06068856403905322}",20,1,31.950283366944557,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.003, 'e': 0.06050677117258039}",20,0,25.801077130159207,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
937,False,"{'a': 0.003, 'e': 0.06032552286745654}",20,16,8.982420616116634,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.003, 'e': 0.06014481749244571}",30,7,32.6063033038712,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.003, 'e': 0.05996465342119827}",20,14,10.665682406333636,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.003, 'e': 0.059785029032236384}",20,11,6.839869487686073,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
941,False,"{'a': 0.003, 'e': 0.05960594270893937}",20,14,11.626183208485978,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.003, 'e': 0.05942739283952904}",35,6,11.7639885544505,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
943,False,"{'a': 0.003, 'e': 0.0592493778170554}",25,17,1.0189995464255344,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
944,False,"{'a': 0.003, 'e': 0.05907189603938205}",20,9,15.70793148132711,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.003, 'e': 0.05889494590917182}",20,2,29.95402561327052,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.003, 'e': 0.058718525833872284}",20,13,11.591983301383902,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.003, 'e': 0.0585426342257016}",30,0,38.362345970186816,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
948,False,"{'a': 0.003, 'e': 0.058367269501634116}",35,0,19.464856300035695,"{0: 32, 1: 2, 2: 1, 3: 0, 4: 0}",1
949,False,"{'a': 0.003, 'e': 0.05819243008338615}",30,11,3.756506340819456,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
950,False,"{'a': 0.003, 'e': 0.058018114397401704}",25,14,20.3103386300726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.003, 'e': 0.057844320874838456}",30,12,29.424742154761628,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.003, 'e': 0.057671047951553533}",30,12,34.776825288406314,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.003, 'e': 0.057498294068089484}",20,15,9.595095465764675,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.003, 'e': 0.05732605766966013}",20,0,28.736811502673202,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
955,False,"{'a': 0.003, 'e': 0.05715433720613676}",20,2,-11.50954407635216,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
956,False,"{'a': 0.003, 'e': 0.056983131132034036}",20,0,33.490134586146795,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
957,False,"{'a': 0.003, 'e': 0.056812437906496156}",25,14,20.836314192275836,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.003, 'e': 0.056642255993282896}",20,12,15.720998931955483,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.003, 'e': 0.05647258386075591}",25,0,41.4330619868537,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
960,False,"{'a': 0.003, 'e': 0.05630341998186487}",25,0,39.216197372453195,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
961,False,"{'a': 0.003, 'e': 0.056134762834133725}",20,8,1.640127520307725,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
962,False,"{'a': 0.003, 'e': 0.05596661089964698}",20,0,28.326675675991808,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
963,False,"{'a': 0.003, 'e': 0.05579896266503611}",35,23,22.99191145495499,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.003, 'e': 0.055631816621465865}",25,10,22.8539977012685,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.003, 'e': 0.05546517126462075}",20,9,15.856970013116412,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
